order_id,timestamp,category,item_id,item_name,quantity,unit_price,total_amount,day_type
ORD2026052200701,2026-05-22 13:06:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200702,2026-05-22 13:07:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200703,2026-05-22 11:34:00,Beverages,ITEM064,Boost,1,25,25,normal
ORD2026052200704,2026-05-22 10:54:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200705,2026-05-22 12:39:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200706,2026-05-22 11:40:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200707,2026-05-22 11:30:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200708,2026-05-22 13:46:00,Beverages,ITEM067,Black Coffee,1,25,25,normal
ORD2026052200709,2026-05-22 13:28:00,Beverages,ITEM063,Horlicks,1,25,25,normal
ORD2026052200710,2026-05-22 11:01:00,Beverages,ITEM061,Coffee,3,25,75,normal
ORD2026052200711,2026-05-22 13:24:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200712,2026-05-22 13:48:00,Beverages,ITEM068,Mosambi Juice,1,40,40,normal
ORD2026052200713,2026-05-22 15:22:00,Beverages,ITEM069,Pineapple Juice,1,40,40,normal
ORD2026052200714,2026-05-22 11:48:00,Beverages,ITEM064,Boost,1,25,25,normal
ORD2026052200715,2026-05-22 11:50:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200716,2026-05-22 11:31:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200717,2026-05-22 11:20:00,Beverages,ITEM063,Horlicks,3,25,75,normal
ORD2026052200718,2026-05-22 15:05:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200719,2026-05-22 09:04:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200720,2026-05-22 12:38:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200721,2026-05-22 14:08:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200722,2026-05-22 13:31:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200723,2026-05-22 14:56:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200724,2026-05-22 13:57:00,Beverages,ITEM067,Black Coffee,1,25,25,normal
ORD2026052200725,2026-05-22 15:41:00,Beverages,ITEM064,Boost,1,25,25,normal
ORD2026052200726,2026-05-22 13:51:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200727,2026-05-22 13:18:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200728,2026-05-22 13:21:00,Beverages,ITEM078,Strawberry Milkshake,1,50,50,normal
ORD2026052200729,2026-05-22 13:50:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200730,2026-05-22 11:50:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200731,2026-05-22 10:01:00,Beverages,ITEM064,Boost,3,25,75,normal
ORD2026052200732,2026-05-22 16:39:00,Beverages,ITEM067,Black Coffee,1,25,25,normal
ORD2026052200733,2026-05-22 14:02:00,Beverages,ITEM064,Boost,1,25,25,normal
ORD2026052200734,2026-05-22 13:40:00,Beverages,ITEM060,Tea,3,20,60,normal
ORD2026052200735,2026-05-22 12:54:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200736,2026-05-22 09:33:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200737,2026-05-22 11:23:00,Beverages,ITEM075,Cut Fruit Bowl,1,40,40,normal
ORD2026052200738,2026-05-22 13:47:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200739,2026-05-22 12:38:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200740,2026-05-22 09:15:00,Beverages,ITEM064,Boost,3,25,75,normal
ORD2026052200741,2026-05-22 11:05:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200742,2026-05-22 12:56:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200743,2026-05-22 15:33:00,Beverages,ITEM060,Tea,2,20,40,normal
ORD2026052200744,2026-05-22 13:35:00,Beverages,ITEM060,Tea,2,20,40,normal
ORD2026052200745,2026-05-22 11:58:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200746,2026-05-22 15:20:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200747,2026-05-22 13:48:00,Beverages,ITEM063,Horlicks,1,25,25,normal
ORD2026052200748,2026-05-22 13:23:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200749,2026-05-22 13:45:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200750,2026-05-22 13:51:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200751,2026-05-22 13:14:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200752,2026-05-22 14:04:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200753,2026-05-22 12:46:00,Beverages,ITEM073,Mango Juice,1,40,40,normal
ORD2026052200754,2026-05-22 14:07:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200755,2026-05-22 12:02:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200756,2026-05-22 16:59:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200757,2026-05-22 11:53:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200758,2026-05-22 14:06:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200759,2026-05-22 10:37:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200760,2026-05-22 15:04:00,Beverages,ITEM060,Tea,4,20,80,normal
ORD2026052200761,2026-05-22 12:24:00,Beverages,ITEM064,Boost,1,25,25,normal
ORD2026052200762,2026-05-22 11:45:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200763,2026-05-22 13:23:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200764,2026-05-22 14:02:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200765,2026-05-22 13:55:00,Beverages,ITEM074,Sapota Juice,1,40,40,normal
ORD2026052200766,2026-05-22 14:04:00,Beverages,ITEM079,Chocolate Milkshake,1,50,50,normal
ORD2026052200767,2026-05-22 14:06:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200768,2026-05-22 09:14:00,Beverages,ITEM068,Mosambi Juice,1,40,40,normal
ORD2026052200769,2026-05-22 11:29:00,Beverages,ITEM063,Horlicks,1,25,25,normal
ORD2026052200770,2026-05-22 11:56:00,Beverages,ITEM063,Horlicks,1,25,25,normal
ORD2026052200771,2026-05-22 13:46:00,Beverages,ITEM067,Black Coffee,4,25,100,normal
ORD2026052200772,2026-05-22 10:44:00,Beverages,ITEM064,Boost,1,25,25,normal
ORD2026052200773,2026-05-22 11:32:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200774,2026-05-22 12:02:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200775,2026-05-22 13:30:00,Beverages,ITEM063,Horlicks,1,25,25,normal
ORD2026052200776,2026-05-22 11:55:00,Beverages,ITEM064,Boost,1,25,25,normal
ORD2026052200777,2026-05-22 12:50:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200778,2026-05-22 12:00:00,Beverages,ITEM076,Mango Milkshake,1,50,50,normal
ORD2026052200779,2026-05-22 15:51:00,Beverages,ITEM067,Black Coffee,1,25,25,normal
ORD2026052200780,2026-05-22 11:45:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200781,2026-05-22 14:14:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200782,2026-05-22 13:49:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200783,2026-05-22 10:59:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200784,2026-05-22 11:23:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200785,2026-05-22 12:53:00,Beverages,ITEM060,Tea,3,20,60,normal
ORD2026052200786,2026-05-22 10:45:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200787,2026-05-22 12:48:00,Beverages,ITEM067,Black Coffee,1,25,25,normal
ORD2026052200788,2026-05-22 15:10:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200789,2026-05-22 12:07:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200790,2026-05-22 12:47:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200791,2026-05-22 13:47:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200792,2026-05-22 13:21:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200793,2026-05-22 11:39:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200794,2026-05-22 11:23:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200795,2026-05-22 13:17:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200796,2026-05-22 14:19:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200797,2026-05-22 11:50:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200798,2026-05-22 10:13:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200799,2026-05-22 13:42:00,Beverages,ITEM060,Tea,4,20,80,normal
ORD2026052200800,2026-05-22 14:58:00,Beverages,ITEM067,Black Coffee,1,25,25,normal
ORD2026052200801,2026-05-22 10:08:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200802,2026-05-22 12:46:00,Beverages,ITEM079,Chocolate Milkshake,1,50,50,normal
ORD2026052200803,2026-05-22 14:52:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200804,2026-05-22 12:57:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200805,2026-05-22 11:34:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200806,2026-05-22 12:26:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200807,2026-05-22 12:53:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200808,2026-05-22 14:05:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200809,2026-05-22 11:24:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200810,2026-05-22 13:55:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200811,2026-05-22 13:58:00,Beverages,ITEM079,Chocolate Milkshake,1,50,50,normal
ORD2026052200812,2026-05-22 12:55:00,Beverages,ITEM061,Coffee,2,25,50,normal
ORD2026052200813,2026-05-22 13:11:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200814,2026-05-22 14:07:00,Beverages,ITEM064,Boost,2,25,50,normal
ORD2026052200815,2026-05-22 13:55:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200816,2026-05-22 12:58:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200817,2026-05-22 11:35:00,Beverages,ITEM061,Coffee,4,25,100,normal
ORD2026052200818,2026-05-22 10:10:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200819,2026-05-22 11:50:00,Beverages,ITEM070,Grape Juice,1,40,40,normal
ORD2026052200820,2026-05-22 09:13:00,Beverages,ITEM061,Coffee,2,25,50,normal
ORD2026052200821,2026-05-22 13:58:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200822,2026-05-22 11:44:00,Beverages,ITEM071,Watermelon Juice,1,40,40,normal
ORD2026052200823,2026-05-22 13:22:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200824,2026-05-22 13:48:00,Beverages,ITEM070,Grape Juice,1,40,40,normal
ORD2026052200825,2026-05-22 13:51:00,Beverages,ITEM074,Sapota Juice,1,40,40,normal
ORD2026052200826,2026-05-22 14:17:00,Beverages,ITEM069,Pineapple Juice,1,40,40,normal
ORD2026052200827,2026-05-22 11:41:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200828,2026-05-22 15:39:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200829,2026-05-22 13:52:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200830,2026-05-22 14:07:00,Beverages,ITEM060,Tea,4,20,80,normal
ORD2026052200831,2026-05-22 13:49:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200832,2026-05-22 13:56:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200833,2026-05-22 14:06:00,Beverages,ITEM064,Boost,1,25,25,normal
ORD2026052200834,2026-05-22 09:45:00,Beverages,ITEM061,Coffee,2,25,50,normal
ORD2026052200835,2026-05-22 11:39:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200836,2026-05-22 13:16:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200837,2026-05-22 12:58:00,Beverages,ITEM079,Chocolate Milkshake,2,50,100,normal
ORD2026052200838,2026-05-22 14:09:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200839,2026-05-22 11:52:00,Beverages,ITEM069,Pineapple Juice,1,40,40,normal
ORD2026052200840,2026-05-22 12:51:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200841,2026-05-22 14:11:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200842,2026-05-22 13:06:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200843,2026-05-22 14:14:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200844,2026-05-22 13:22:00,Beverages,ITEM063,Horlicks,1,25,25,normal
ORD2026052200845,2026-05-22 13:08:00,Beverages,ITEM062,Milk,2,20,40,normal
ORD2026052200846,2026-05-22 10:14:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200847,2026-05-22 12:21:00,Beverages,ITEM073,Mango Juice,1,40,40,normal
ORD2026052200848,2026-05-22 16:54:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200849,2026-05-22 14:38:00,Beverages,ITEM071,Watermelon Juice,1,40,40,normal
ORD2026052200850,2026-05-22 10:04:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200851,2026-05-22 13:59:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200852,2026-05-22 11:22:00,Beverages,ITEM063,Horlicks,1,25,25,normal
ORD2026052200853,2026-05-22 10:52:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200854,2026-05-22 11:52:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200855,2026-05-22 13:57:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200856,2026-05-22 13:02:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200857,2026-05-22 13:23:00,Beverages,ITEM063,Horlicks,1,25,25,normal
ORD2026052200858,2026-05-22 12:21:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200859,2026-05-22 11:56:00,Beverages,ITEM067,Black Coffee,1,25,25,normal
ORD2026052200860,2026-05-22 13:57:00,Beverages,ITEM077,Oreo Milkshake,1,50,50,normal
ORD2026052200861,2026-05-22 14:14:00,Beverages,ITEM067,Black Coffee,1,25,25,normal
ORD2026052200862,2026-05-22 13:47:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200863,2026-05-22 13:46:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200864,2026-05-22 11:33:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200865,2026-05-22 09:56:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200866,2026-05-22 12:58:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200867,2026-05-22 13:38:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200868,2026-05-22 13:29:00,Beverages,ITEM063,Horlicks,1,25,25,normal
ORD2026052200869,2026-05-22 13:22:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200870,2026-05-22 13:03:00,Beverages,ITEM063,Horlicks,1,25,25,normal
ORD2026052200871,2026-05-22 12:01:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200872,2026-05-22 14:37:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200873,2026-05-22 12:26:00,Beverages,ITEM072,Muskmelon Juice,1,40,40,normal
ORD2026052200874,2026-05-22 15:35:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200875,2026-05-22 12:11:00,Beverages,ITEM061,Coffee,4,25,100,normal
ORD2026052200876,2026-05-22 11:20:00,Beverages,ITEM067,Black Coffee,1,25,25,normal
ORD2026052200877,2026-05-22 13:17:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200878,2026-05-22 12:23:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200879,2026-05-22 13:46:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200880,2026-05-22 15:47:00,Beverages,ITEM066,Green Tea,1,30,30,normal
ORD2026052200881,2026-05-22 13:53:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200882,2026-05-22 11:30:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200883,2026-05-22 13:59:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200884,2026-05-22 15:52:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200885,2026-05-22 16:24:00,Beverages,ITEM067,Black Coffee,1,25,25,normal
ORD2026052200886,2026-05-22 13:24:00,Beverages,ITEM063,Horlicks,1,25,25,normal
ORD2026052200887,2026-05-22 09:48:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200888,2026-05-22 15:39:00,Beverages,ITEM077,Oreo Milkshake,1,50,50,normal
ORD2026052200889,2026-05-22 14:34:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200890,2026-05-22 13:59:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200891,2026-05-22 11:44:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200892,2026-05-22 12:53:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200893,2026-05-22 10:32:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200894,2026-05-22 14:47:00,Beverages,ITEM069,Pineapple Juice,1,40,40,normal
ORD2026052200895,2026-05-22 11:42:00,Beverages,ITEM066,Green Tea,1,30,30,normal
ORD2026052200896,2026-05-22 13:26:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200897,2026-05-22 13:52:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200898,2026-05-22 12:16:00,Beverages,ITEM061,Coffee,3,25,75,normal
ORD2026052200899,2026-05-22 14:37:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200900,2026-05-22 11:29:00,Beverages,ITEM063,Horlicks,1,25,25,normal
ORD2026052200901,2026-05-22 09:42:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200902,2026-05-22 11:37:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200903,2026-05-22 11:21:00,Beverages,ITEM060,Tea,4,20,80,normal
ORD2026052200904,2026-05-22 13:51:00,Beverages,ITEM070,Grape Juice,1,40,40,normal
ORD2026052200905,2026-05-22 13:29:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200906,2026-05-22 11:52:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200907,2026-05-22 11:38:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200908,2026-05-22 10:55:00,Beverages,ITEM063,Horlicks,3,25,75,normal
ORD2026052200909,2026-05-22 11:33:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200910,2026-05-22 11:45:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200911,2026-05-22 11:20:00,Beverages,ITEM067,Black Coffee,1,25,25,normal
ORD2026052200912,2026-05-22 13:50:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200913,2026-05-22 09:00:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200914,2026-05-22 13:00:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200915,2026-05-22 13:14:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200916,2026-05-22 11:32:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200917,2026-05-22 11:46:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200918,2026-05-22 15:03:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200919,2026-05-22 11:25:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200920,2026-05-22 14:03:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200921,2026-05-22 11:40:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200922,2026-05-22 11:22:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200923,2026-05-22 13:05:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200924,2026-05-22 15:58:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200925,2026-05-22 13:45:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200926,2026-05-22 10:28:00,Beverages,ITEM072,Muskmelon Juice,1,40,40,normal
ORD2026052200927,2026-05-22 13:51:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200928,2026-05-22 14:09:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200929,2026-05-22 13:08:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200930,2026-05-22 15:15:00,Beverages,ITEM064,Boost,1,25,25,normal
ORD2026052200931,2026-05-22 14:14:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200932,2026-05-22 13:40:00,Beverages,ITEM061,Coffee,4,25,100,normal
ORD2026052200933,2026-05-22 11:39:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200934,2026-05-22 11:53:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200935,2026-05-22 12:02:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200936,2026-05-22 14:09:00,Beverages,ITEM066,Green Tea,3,30,90,normal
ORD2026052200937,2026-05-22 12:22:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200938,2026-05-22 14:10:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200939,2026-05-22 12:51:00,Beverages,ITEM066,Green Tea,1,30,30,normal
ORD2026052200940,2026-05-22 15:15:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200941,2026-05-22 11:44:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200942,2026-05-22 14:52:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200943,2026-05-22 12:00:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200944,2026-05-22 09:27:00,Beverages,ITEM060,Tea,4,20,80,normal
ORD2026052200945,2026-05-22 14:26:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200946,2026-05-22 09:48:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200947,2026-05-22 11:37:00,Beverages,ITEM076,Mango Milkshake,1,50,50,normal
ORD2026052200948,2026-05-22 13:40:00,Beverages,ITEM061,Coffee,2,25,50,normal
ORD2026052200949,2026-05-22 15:53:00,Beverages,ITEM060,Tea,2,20,40,normal
ORD2026052200950,2026-05-22 15:28:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200951,2026-05-22 14:53:00,Beverages,ITEM063,Horlicks,3,25,75,normal
ORD2026052200952,2026-05-22 14:09:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200953,2026-05-22 15:22:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200954,2026-05-22 13:48:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200955,2026-05-22 11:36:00,Beverages,ITEM064,Boost,1,25,25,normal
ORD2026052200956,2026-05-22 13:50:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200957,2026-05-22 12:11:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200958,2026-05-22 12:43:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200959,2026-05-22 13:58:00,Beverages,ITEM067,Black Coffee,1,25,25,normal
ORD2026052200960,2026-05-22 11:50:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200961,2026-05-22 11:58:00,Beverages,ITEM067,Black Coffee,1,25,25,normal
ORD2026052200962,2026-05-22 10:01:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200963,2026-05-22 16:43:00,Beverages,ITEM060,Tea,3,20,60,normal
ORD2026052200964,2026-05-22 14:59:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200965,2026-05-22 13:54:00,Beverages,ITEM068,Mosambi Juice,1,40,40,normal
ORD2026052200966,2026-05-22 11:49:00,Beverages,ITEM079,Chocolate Milkshake,1,50,50,normal
ORD2026052200967,2026-05-22 10:02:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200968,2026-05-22 14:46:00,Beverages,ITEM062,Milk,2,20,40,normal
ORD2026052200969,2026-05-22 13:24:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200970,2026-05-22 10:04:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200971,2026-05-22 14:04:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200972,2026-05-22 13:34:00,Beverages,ITEM073,Mango Juice,1,40,40,normal
ORD2026052200973,2026-05-22 11:52:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200974,2026-05-22 12:51:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200975,2026-05-22 09:50:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200976,2026-05-22 11:17:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200977,2026-05-22 13:20:00,Beverages,ITEM067,Black Coffee,1,25,25,normal
ORD2026052200978,2026-05-22 15:23:00,Beverages,ITEM078,Strawberry Milkshake,1,50,50,normal
ORD2026052200979,2026-05-22 15:23:00,Beverages,ITEM078,Strawberry Milkshake,1,50,50,normal
ORD2026052200980,2026-05-22 14:06:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200981,2026-05-22 11:21:00,Beverages,ITEM067,Black Coffee,1,25,25,normal
ORD2026052200982,2026-05-22 14:00:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200983,2026-05-22 14:00:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200984,2026-05-22 09:37:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200985,2026-05-22 13:05:00,Beverages,ITEM062,Milk,1,20,20,normal
ORD2026052200986,2026-05-22 14:10:00,Beverages,ITEM067,Black Coffee,1,25,25,normal
ORD2026052200987,2026-05-22 13:55:00,Beverages,ITEM079,Chocolate Milkshake,1,50,50,normal
ORD2026052200988,2026-05-22 12:43:00,Beverages,ITEM067,Black Coffee,4,25,100,normal
ORD2026052200989,2026-05-22 11:46:00,Beverages,ITEM060,Tea,1,20,20,normal
ORD2026052200990,2026-05-22 13:45:00,Beverages,ITEM060,Tea,4,20,80,normal
ORD2026052200991,2026-05-22 13:58:00,Beverages,ITEM063,Horlicks,1,25,25,normal
ORD2026052200992,2026-05-22 14:12:00,Beverages,ITEM067,Black Coffee,1,25,25,normal
ORD2026052200993,2026-05-22 09:10:00,Beverages,ITEM068,Mosambi Juice,1,40,40,normal
ORD2026052200994,2026-05-22 11:57:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200995,2026-05-22 12:41:00,Beverages,ITEM061,Coffee,1,25,25,normal
ORD2026052200996,2026-05-22 11:44:00,Beverages,ITEM060,Tea,1,20,20,normal
